id,producto_id,anio,precio_unitario,subtotal,proveedor,created_at,updated_at
646,646,2025,966.89,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
647,647,2025,569.59,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
648,648,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
649,649,2025,948.29,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
650,650,2025,456.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
651,651,2025,715.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
652,652,2025,694.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
653,653,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
654,654,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
655,655,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
656,656,2025,959.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
657,657,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
658,658,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
659,659,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
660,660,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
661,661,2025,462.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
662,662,2025,1004.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
663,663,2025,560.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
664,664,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
665,665,2025,582.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
666,666,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
667,667,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
668,668,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
669,669,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
670,670,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
671,671,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
672,672,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
673,673,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
674,674,2025,825.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
675,675,2025,176.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
676,676,2025,54.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
677,677,2025,945.14,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
678,678,2025,918.48,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
679,679,2025,715.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
680,680,2025,715.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
681,681,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
682,682,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
683,683,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
684,684,2025,327.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
685,685,2025,563.46,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
686,686,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
687,687,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
688,688,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
689,689,2025,946.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
690,690,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
691,691,2025,902.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
692,692,2025,902.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
693,693,2025,836.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
694,694,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
695,695,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
696,696,2025,566.70,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
697,697,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
698,698,2025,213.43,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
699,699,2025,273.93,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
700,700,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
701,701,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
702,702,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
703,703,2025,1063.88,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
704,704,2025,865.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
705,705,2025,945.14,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
706,706,2025,1019.69,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
707,707,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
708,708,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
709,709,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
710,710,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
711,711,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
712,712,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
713,713,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
714,714,2025,1050.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
715,715,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
716,716,2025,563.18,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
717,717,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
718,718,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
719,719,2025,918.48,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
720,720,2025,918.48,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
721,721,2025,1011.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
722,722,2025,676.75,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
723,723,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
724,724,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
725,725,2025,799.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
726,726,2025,528.08,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
727,727,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
728,728,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
729,729,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
730,730,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
731,731,2025,552.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
732,732,2025,566.70,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
733,733,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
734,734,2025,239.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
735,735,2025,132.75,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
736,736,2025,652.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
737,737,2025,608.96,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
738,738,2025,40.04,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
739,739,2025,437.33,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
740,740,2025,89.78,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
741,741,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
742,742,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
743,743,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
744,744,2025,342.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
745,745,2025,902.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
746,746,2025,918.10,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
747,747,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
748,748,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
749,749,2025,327.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
750,750,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
751,751,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
752,752,2025,281.90,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
753,753,2025,454.24,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
754,754,2025,454.24,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
755,755,2025,481.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
756,756,2025,481.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
757,757,2025,894.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
758,758,2025,850.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
759,759,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
760,760,2025,951.26,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
761,761,2025,948.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
762,762,2025,928.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
763,763,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
764,764,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
765,765,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
766,766,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
767,767,2025,1214.49,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
768,768,2025,676.75,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
769,769,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
770,770,2025,706.05,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
771,771,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
772,772,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
773,773,2025,946.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
774,774,2025,944.03,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
775,775,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
776,776,2025,1063.88,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
777,777,2025,2275.47,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
778,778,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
779,779,2025,799.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
780,780,2025,915.31,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
781,781,2025,1106.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
782,782,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
783,783,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
784,784,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
785,785,2025,955.76,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
786,786,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
787,787,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
788,788,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
789,789,2025,452.61,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
790,790,2025,294.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
791,791,2025,818.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
792,792,2025,32.67,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
793,793,2025,269.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
794,794,2025,302.37,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
795,795,2025,1367.53,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
796,796,2025,1078.85,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
797,797,2025,456.65,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
798,798,2025,1019.69,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
799,799,2025,365.86,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
800,800,2025,795.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
801,801,2025,370.72,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
802,802,2025,825.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
803,803,2025,866.71,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
804,804,2025,90.60,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
805,805,2025,90.60,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
806,806,2025,174.74,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
807,807,2025,269.66,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
808,808,2025,464.62,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
809,809,2025,179.10,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
810,810,2025,853.42,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
811,811,2025,329.81,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
812,812,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
813,813,2025,821.01,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
814,814,2025,481.45,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
815,815,2025,948.29,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
816,816,2025,823.50,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
817,817,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
818,818,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
819,819,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
820,820,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
821,821,2025,1100.68,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
822,822,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
823,823,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
824,824,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
825,825,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
826,826,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
827,827,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
828,828,2025,697.99,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
829,829,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
830,830,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
831,831,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
832,832,2025,696.06,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
833,833,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
834,834,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
835,835,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
836,836,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
837,837,2025,919.07,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
838,838,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
839,839,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
840,840,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
841,841,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
842,842,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
843,843,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
844,844,2025,693.15,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
845,845,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
846,846,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
847,847,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
848,848,2025,693.16,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
849,849,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
850,850,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
851,851,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
852,852,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
853,853,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
854,854,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
855,855,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
856,856,2025,598.55,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
857,857,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
858,858,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
859,859,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
860,860,2025,567.83,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
861,861,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
862,862,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
863,863,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
864,864,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
865,865,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
866,866,2025,563.98,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
867,867,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
868,868,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
869,869,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
870,870,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
871,871,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
872,872,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
873,873,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
874,874,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
875,875,2025,559.94,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
876,876,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
877,877,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
878,878,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
879,879,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
880,880,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
881,881,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
882,882,2025,860.97,,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
