id,partida_id,tipo_partida_especifica_id,lote,descripcion,marca,unidad_medida,codigo,medida,origen,legacy_propuesta_id,created_at,updated_at
495,57,1,,"PANTALON DE GABARDINA PARA CABALLERO COLOR VERDE OLIVO, COMPOSICION 100% ALGODÓN ,CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CORTE RECTO, CINTURA ALTA, PIERNA Y VALENCIANA RELAJADA, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN METALICO PARA AJUSTE, CINCO PRESILLAS, REMACHES METALICOS EN BOLSILLOS DELANTEROS. SEGÚN MUESTRA PGC27.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
496,57,1,,"PANTALON DE GABARDINA PARA CABALLERO COLOR AZUL MARINO, COMPOSICIÓN 98% ALGODÓN 2% ELASTANO,  CUATRO BOLSILLOS:  DOS AL FRENTE DIAGONALES Y DOS ATRAS TIPO OJAL CON BOTON, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN PLASTICO PARA AJUSTE, CORTE SLIM, PIERNA Y VALENCIANA SEMI JUSTO, CINCO PRESILLAS. SEGÚN MUESTRA PGC29",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
497,57,1,,"PANTALON DE GABARDINA PARA CABALLERO COLOR KHAKI, COMPOSICION 100% ALGODÓN ,CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CORTE RECTO, CINTURA ALTA, PIERNA Y VALENCIANA RELAJADA, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN METALICO PARA AJUSTE, CINCO PRESILLAS, REMACHES METALICOS EN BOLSILLOS DELANTEROS. SEGÚN MUESTRA PGC28.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
498,58,1,,"PANTALON DE GABARDINA PARA DAMA, COLOR VERDE OLIVO, COMPOSICIÓN 97% ALGODÓN 3% ELASTANO,  CINCO BOLSILLOS; TRES AL FRENTE Y DOS ATRÁS, CINTURA MEDIA, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CIERRE DE CARRO METALICO  EN BRAGUETA, UN BOTÓN METÁLICO PARA AJUSTE, REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS. SEGÚN MUESTRA PGD02",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
499,60,1,,"PANTALON DE GABARDINA PARA DAMA, COLOR AZUL MARINO, COMPOSICION  98% ALGODÓN 2% ELASTANO, CINTURA ALTA, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CIERRE DE CARRO METALICO Y BOTON METALICOS EN BRAGUETA PARA AJUSTE, CINCO BOSILLOS: TRES AL FRENTE Y DOS ATRÁS, REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS. SEGÚN MUESTRA PGD13",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
500,98,1,,"PLAYERA TIPO POLO PARA CABALLERO COLOR MOSTAZA , COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, CUELLO Y PU?OS TEJIDOS CON DETALLES EN COLOR BEIGE Y CAF? OSCURO,  DISEÑO BORDADO EN PARTE IFERIOR COLOR CAFE. SEGÚN MUESTRA PLC04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
501,98,1,,"PLAYERA TIPO POLO PARA CABALLERO COLOR NEGRO , COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, CUELLO Y PU?OS TEJIDOS CON DETALLES EN COLOR BLANCO CON CORAL, DISEÑO BORDADO EN PARTE IFERIOR COLOR BEIGE. SEGÚN MUESTRA PLC05.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
502,98,1,,"PLAYERA TIPO POLO PARA CABALLERO COLOR VERDE PETROLIO , COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, CUELLO Y PU?OS TEJIDOS CON DETALLES EN COLOR GRIS Y MARINO,  DISEÑO BORDADO EN PARTE IFERIOR COLOR BLANCO. SEGÚN MUESTRA PLC02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
503,98,1,,"PLAYERA TIPO POLO PARA CABALLERO COLOR VERDE OLIVO , COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, CUELLO Y PU?OS TEJIDOS CON DETALLES EN COLOR GRIS Y MARINO,  DISEÑO BORDADO EN PARTE IFERIOR COLOR BEIGE. SEGÚN MUESTRA PLC03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
504,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR CORAL, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O EN COLOR CORAL, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR AZUL MARINO. SEGÚN MUESTRA PLD08",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
505,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR AZUL PETROLEO, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR BLANCO. SEGÚN MUESTRA PLD03",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
506,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR ROSA, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR AZUL CIELO. SEGÚN MUESTRA PLD02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
507,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR GRIS, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O CON DETALLES COLOR AZUL MARINO Y ROSA, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR AZUL CIELO. SEGÚN MUESTRA PLD06",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
508,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR AZUL CIELO, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR AZUL MARINO. SEGÚN MUESTRA PLD05",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
509,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR ROJA, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O EN COLOR ROJO, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR AZUL MARINO. SEGÚN MUESTRA PLD09",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
510,61,1,,"PLAYERA TIPO POLO PARA DAMA COLOR BLANCO, COMPOSICIÓN EN 50% ALGODÓN 50% POLIESTER, MANGA CORTA, 3 BOTONES AL FRENTE, TEJIDO EN CUELLOS Y PU?O, DISEÑO BORDADO EN PECHO IZQUIERDO COLOR ROJO. SEGÚN MUESTRA PLD04",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
511,62,1,,"PANTALÓN DE MEZCLILLA PARA CABALLERO,COLOR AZUL MARINO, COMPOSICIÓN 64 % ALGODÓN 36% POLIESTER,CUATRO BOLSILLOS:DOS AL FRENTE  Y DOS ATRAS, CINTURA MEDIA, CORTE RECTO,CIERRE DE CARRO METALICO EN BRAGUETA, UN BOTON METALICO  PARA AJUSTE, REMACHES METALICOS EN BOLSILLOS DELANTEROS, SEIS PRESILLAS. SEGUN MUESTRA PMC06",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
512,62,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR AZUL OBCURO, COMPOSICIÓN 100% ALGODÓN CINCO BOLSILLOS:  TRES AL FRENTE Y DOS ATRAS,CON REMACHES METALICOS EN LOS BOLSILLOS DE AL FRENTE, SEIS PRESILLAS,CINTURA MEDIA, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN  METALICO PARA AJUSTE, CORTE RECTO. SEGÚN MUESTRA PMC03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
513,65,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR INDIGO MEDIO, COMPOSICION 98% ALGODÓN 2% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS , TIRO ALTO, PIERNA RELAJADA, VALENCIANA RELAJADA, CIERRE DE CARRO METALICO  EN BRAGUETA Y BOTON METALICO PARA AJUSTE,  CON REMACHES METALICOS EN LOS BOLSILLOS, CINCO PRESILLAS.SEGUN MUESTRA PMC18.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
514,65,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR AZUL CLARO, COMPOSICION 98% ALGODÓN,2% ELASTANO,  CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CORTE RECTO, TIRO MEDIO, VALENCIANA RELAJADA, PIERNA RELAJADA, CIERRE DE CARRO METALICO EN BRAGUETA, UN BOTON METALICO PARA AJUSTE, REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS. SEGÚN MUESTRA PMC15.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
515,66,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR INDIGO STONE, COMPOSICION 98% ALGODÓN 2% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS  ATRAS, CORTE SLIM, TIRO BAJO, PIERNA AJUSTADA, VALENCIANA SEMI AJUSTADA CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA AJUSTE, CORTE SLIM, CON REMACHES METALICOS EN  BOLSILLOS  Y CINCO PRESILLA.SEGUN MUESTRA PMC25.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
516,66,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR INDIGO OBSCURO, COMPOSICION 99% ALGODÓN 1% ELASTANO,CINCO BOLSILLOS: TRES AL FRENTE Y DOS  ATRAS, CORTE SLIM, TIRO BAJO, PIERNA AJUSTADA, VALENCIANA SEMI AJUSTADA CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA AJUSTE, CORTE SLIM, CON REMACHES METALICOS EN  BOLSILLOS  Y CINCO PRESILLA.SEGUN MUESTRA PMC24.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
517,66,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR AZUL STONE, COMPOSICION 98% ALGODÓN 1% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA JUSTE, CORTE SLIM, PIERNA AJUSTADA, VELANCIANA SEMI AJUSTADA, CON REMACHES METALICOS EN LOS BOLSILLOS  Y CINCO PRESILLAS.SEGUN MUESTRA PMC20.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
518,99,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR AZUL TONO ALTO CONFECCIONADO EN TELA 99% ALGODÓN 1% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRÁS, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA AJUSTE, CORTE RECTO, CINTURA ALTA, PIERNA RELAJADA, VALENCIANA PARA BOTA  Y CINCO PRESILLAS. SEGÚN MUESTRA PMC30.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
519,67,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR INDIGO CLARO, COMPOSICION 98% ALGODÓN, 2% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRÁS, TIRO MEDIO, CIERRE NDE CARRO METLICO EN BRAGUETA Y BOTON METÁLICO PARA AJUSTE, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CON REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD02",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
520,67,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR STONE, COMPOSICION 98% ALGODÓN, 2% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRÁS, TIRO MEDIO, CIERRE NDE CARRO METLICO EN BRAGUETA Y BOTON METÁLICO PARA AJUSTE, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CON REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD03",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
521,69,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR  STONE OBSCURO, COMPOSICIÓN 83% ALGODÓN 16% POLIESTER 1% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CINTURA ALTA, CIERRE DE CARRO METALICO EN BRAGUETA, UN BOTÓN METALICO PARA JUSTE, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CON REMACHES COLOR BRONCE EN BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD23.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
522,69,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR INDIGO CLARO, COMPOSICIÓN 61.4% ALGODÓN 29 % POLIESTER 6 % VISCOSA 3.6% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y ATRAS, CINTURA ALTA, CIERRE DE CARRO METALICO EN BRAGUETA Y TRES BOTONES METALICOS PARA AJUSTE, CORTE SUPER SKINNY, CON REMACHES METALICOS EN LOS BOLSILLOS DELANTEROS, PRETINA ANCHA, PIERNA AJUSTADA, SEIS PRESILLAS, CON SISTEMA PUSH UP. SEGUN MUESTRA PMD15.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
523,69,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR  NEGRO OBSCURO, COMPOSICIÓN 83% ALGODÓN 16% POLIESTER 1% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CINTURA ALTA, CIERRE DE CARRO METALICO EN BRAGUETA, UN BOTÓN METALICO PARA JUSTE, CORTE RECTO, PIERNA Y VALENCIANA RELAJADA, CON REMACHES COLOR BRONCE EN BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD24.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
524,100,1,,"PANTALON DE MEZCLILLA PARA DAMA INDIGO, CONFECCIONADO EN 70% ALGODÓN, 28% POLIESTER, 2% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, TIRO ALTO, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN METALICO PARA AJUSTE, CORTE SKINNY, PUSH UP, PIERNA Y VALENCIANA JUSTA, CON REMACHES METALICOS EN  LOS BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD29.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
525,124,1,,"TENIS PARA CABALLERO COLOR OXFORD, CORTE TEXTIL,FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO, DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR GRIS, INTERIOR ACOJINADO, REFUERZO EN TOBILLO, CINTA PARA FACILITAR CALZADO, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
526,124,1,,"TENIS PARA CABALLERO COLOR AZUL MARINO, CORTE TEXTIL,FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO, DIEZ OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR AZUL MARINO, INTERIOR ACOJINADO, REFUERZO EN EL TALON, CINTA PARA FACILITAR CALZADO, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
527,124,1,,"TENIS PARA CABALLERO COLOR AZUL REY, CORTE TEXTIL,ACABADO EN TELA TRANSPIRABLE, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO, CATORCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR REY, INTERIOR ACOJINADO, REFUERZO EN ELPUNTA Y TALON, CINTA PARA FACILITAR CALZADO, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
528,124,1,,"TENIS PARA CABALLERO COLOR BLANCO/MARINO,/GRIS, CORTE SINTETICO, FORRO SINTETICO, SUELA SINTETICA COLOR BLANCO, DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR BLANCO, INTERIOR ACOJINADO, REFUERZO EN TALON Y PUNTERA, PESPUNTES VISIBLES,GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC08.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
529,124,1,,"TENIS PARA CABALLERO COLOR BEIGE/CAMEL, CORTE SINTETICO, FORRO SINTETICO, SUELA SINTETICA COLOR BLANCO, DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR BLANCO, INTERIOR ACOJINADO, REFUERZO EN EL TALON Y PUNTERA, PESPUNTES VISIBLES, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC09.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
530,124,1,,"TENIS PARA CABALLERO COLOR NEGRO, CORTE TEXTIL, ACABADO EN TELA TRANSPIRABLE, FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO, CATORCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA COLOR NEGRO, INTERIOR ACOJINADO, REFUERZO EN EL TOBILLO Y PUNTERA, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC01.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
531,101,1,,"TENIS PARA DAMA COLOR FIUSHA, CORTE TEXTIL, FORRO TEXTIL , SUELA SINTETICA COLOR BLANCO, INTERIOR ACOJINADO, DOCE OJILLOS PERFORADOS,  CINTA PARA FACILITAR CALZADO, AJUSTE DE AGUJETA COLOR FIUSHA, GRABADO DE LOGO EN LA PARTE EXTERIOR.SEGÚN MUESTRA TD04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
532,101,1,,"TENIS PARA DAMA COLOR NEGRO CORTE TEXTIL,ACABADO EN TELA TRANSPIRABLE, FORRO TEXTIL , SUELA SINTETICA COLOR NEGRO, DIEZ OJILLOS PERFORADOS PARA AJUSTE DE AGUJETAS COLOR NEGRO ,REFUERZO EN EL TOBILLO, INTERIOR ACOJINADO, GRABADO DE LOGO EN LA PARTE EXTERIOR.  SEGÚN MUESTRA TD01.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
533,101,1,,"TENIS PARA DAMA COLOR VINO, DETALLES EN COLOR BLANCO, CORTE SINTETICO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO/CAFE, INTERIOR ACOJINADO,  REFUERZO EN TOBILLO Y PUNTERA, ACABADO GAMUZA, OCHO OJILLOS PERFORADOS, 2 OJILLOS METALICOS, AJUSTE DE AGUJETA COLOR VINO, PESPUNTES VISIBLES, GRABADO DE LOGO EN LA PARTE EXTERIOR.SEGÚN MUESTRA TD06.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
534,101,1,,"TENIS PARA DAMA COLOR ARENA, DETALLES EN COLOR CAFE, CORTE SINTETICO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO/CAFE, INTERIOR ACOJINADO,  REFUERZO EN TOBILLO Y PUNTERA, ACABADO GAMUZA, OCHO OJILLOS PERFORADOS, 2 OJILLOS METALICOS, AJUSTE DE AGUJETA COLOR BEIGE, PESPUNTES VISIBLES, GRABADO DE LOGO EN LA PARTE EXTERIOR.SEGÚN MUESTRA TD06.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
535,101,1,,"TENIS PARA DAMA COLOR ROSA CLARO, CORTE TEXTIL, FORRO TEXTIL , SUELA SINTETICA COLOR ROSA, DIEZ OJILLOS PERFORADOS PARA AJUSTE DE AGUJETAS COLOR ROSA,I NTERIOR ACOJINADO, REFUERZO EN EL TOBILLO, CINTA PARA FACILITAR CALZADO, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TD03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
536,72,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR CAFE CANELA, CORTE VACUNO ACABADO PIEL LISA, FORRO TEXTIL, SUELA SINTETICA COLOR CAF? OSCURO, PLANTILLA DE CERDO,  OCHO OJILLOS PERFORADOS, AJUSTE DE AGUJETAS COLOR CAF? OSCURO, DETALLES PERFORADOS EN  CHALECO Y PUNTA,PESPUNTES VISIBLES,PUNTA OVALADA .SEGÚN MUESTRA ZC05.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
537,102,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR NEGRO,CORTE VACUNO ACABADO PIEL LISA,FORRO TEXTIL,SUELA SINTETICA COLOR NEGRO/GRIS,SEIS OJILLOS PERFORADOS,AJUSTE DE AGUJETA COLOR NEGRO, ORIFICIOS A LOS COSTADOS,PESPUNTES VISIBLES,PUNTA OVALADA,.SEGÚN MUESTRA ZC17.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
538,74,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR NEGRO CORTE BORREGO ACABADO PIEL LISA,FORRO BORREGO,SUELA SINTETICA COLOR NEGRO, RESORTE EN LATERALES PARA AJUSTE ,OCHO OJILLOS PERFORADOS,AJUSTE DE AGUJETA COLOR NEGRO,PESPUNTES VISIBLES,PUNTA OVALADA. SEGÚN MUESTRA ZC29.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
539,75,1,,"ZAPATO TIPO SNEAKER PARA CABALLERO COLOR NAPA NEGRO, CORTE SINTETICO, ACABADO lLISO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO, PLANTILLA SINTETICA, PESPUNTES VISIBLES, REFUERZO TEXTIL EN PUNTAS Y LATERALES ,DIEZ OJILLOS PERFORADOS,DOS OJILLOS METALICOS, AJUSTE DE AGUJETA COLOR NEGRO, PUNTERA REDONDA. SEGÚN MUESTRA ZC32.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
540,76,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR  CAFE, CORTE SINTETICO, ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO/CAFE, SEIS OJILLOS PERFORADOS,DOS OJILLOS METALICOS COLOR NEGRO, AJUSTE DE AGUJETA COLOR CAFE, AJUSTE DE RESORTE PARA MEJORAR ,PUNTERA REDONDA ,CON CINTA PARA FACILITAR EL CALZADO. SEGÚN MUESTRA ZC37",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
541,76,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR TAN, CORTE SINTETICO, ACABADO TEXTURIZADO, FORRO TEXTIL,  SUELA SINTETICA COLOR BLANCO,PESPUNTES VISIBLES, SEIS OJILLOS PERFORADOS,DOS OJILLOS METALICOS,REFUERZO EN TALON COLOR CAFE,PUNTA CON DETALLE TEXTURIZADO, AJUSTE DE AGUJETAS EN COLOR CAFE,PUNTERA OVALADA.  SEGÚN MUESTRA ZC45",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
542,77,1,,"ZAPATO TIPO SNEAKER PARA CABALLERO COLOR CAFE CORTE SINTETICO ,ACABADO LISO FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,DOCE OJILLOS METALICOS, AJUSTE DE AGUJETAS COLOR CAFE, PESPUNTES VISIBLES.PUNTERA REDONDA, SEGÚN MUESTRA ZC53.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
543,77,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR TAN CORTE SINTETICO ,ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO,OCHO OJILLOS PERFORADOS, AJUSTE DE AGUJETAS COLOR CAF? , PESPUNTES VISIBLES.PUNTERA REDONDA, SEGÚN MUESTRA ZC50.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
544,78,1,,"ZAPATO DE VESTIR PARA DAMA TIPO FLAT COLOR NEGRO, CORTE BOVINO ACABADO PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA  COLOR NEGRO,HEBILLA METALICA EN EMPEINE, PESPUNTES VISIBLES,PUNTERA OVALADA. SEGÚN MUESTRA ZD05.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
545,125,1,,"ZAPATO TIPO SNEAKER PARA DAMA TIPO COLOR GRIS METALICO,CORTE VACUNO ACABADO PIEL CABRA, FORRO DE CERDO ACOJINADO, SUELA SINTETICA  COLOR BLANCO, REFUERZO EN TOBILLO,DIEZ OJILLOS PERFORADOS,AJUSTE DE AGUJETA COLOR GRIS,GRABADO TIPO NUCA COCODRILO, PESPUNTES VISIBLES. SEGÚN MUESTRA ZD13.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
546,125,1,,"ZAPATO DE VESTIR PARA DAMA TIPO MOCASIN ,COLOR NUDE,CORTE VACUNO ACABADO PIEL NAPA, FORRO DE CERDO ACOJINADO, SUELA SINTETICA  COLOR HUESO,DETALLE DE CINTA CON 16 OJILLOS PERFORADOS, PESPUNTES VISIBLES. SEGÚN MUESTRA ZD09.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:52"
547,126,1,,"SANDALIA PARA DAMA COLOR CAF?/BLANCO,CORTE VACUNO ACABADO PIEL, FORRO DE CERDO, SUELA SINTETICA  COLOR BLANCO CON PLATAFORMA,CINCO OJILLOS PERFORADOS Y CORREA METALICA,TRES CINTAS GRUESAS PESPUNTES VISIBLES. SEGÚN MUESTRA ZD16.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:53"
